Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1236.67, 'y': 297.808, 'c': 0.895432}","{'x': 1345.61, 'y': 362.484, 'c': 0.692692}","{'x': 1304.33, 'y': 388.939, 'c': 0.586218}","{'x': 1283.66, 'y': 512.605, 'c': 0.721511}","{'x': 1230.68, 'y': 459.563, 'c': 0.838888}","{'x': 1380.87, 'y': 338.926, 'c': 0.759994}","{'x': 1298.45, 'y': 368.444, 'c': 0.581322}","{'x': 1160.09, 'y': 365.441, 'c': 0.589333}","{'x': 1327.84, 'y': 653.885, 'c': 0.524204}","{'x': 1283.78, 'y': 650.962, 'c': 0.517815}","{'x': 1260.19, 'y': 865.818, 'c': 0.420693}","{'x': 1283.65, 'y': 1074.86, 'c': 0.275359}","{'x': 1369.09, 'y': 659.775, 'c': 0.469361}","{'x': 1380.92, 'y': 901.147, 'c': 0.544777}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1251.3, 'y': 274.337, 'c': 0.849461}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.25, 'y': 274.219, 'c': 0.872082}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1260.22, 'y': 1074.87, 'c': 0.06629}","{'x': 1269.03, 'y': 1074.91, 'c': 0.0543857}","{'x': 1289.66, 'y': 1074.89, 'c': 0.118454}",
"{'x': 1236.66, 'y': 297.777, 'c': 0.913316}","{'x': 1351.33, 'y': 362.396, 'c': 0.680514}","{'x': 1319.05, 'y': 388.962, 'c': 0.476136}","{'x': 1286.66, 'y': 515.588, 'c': 0.676017}","{'x': 1230.78, 'y': 456.655, 'c': 0.827683}","{'x': 1374.9, 'y': 338.873, 'c': 0.671505}","{'x': 1216.13, 'y': 356.565, 'c': 0.632689}","{'x': 1080.69, 'y': 344.808, 'c': 0.594447}","{'x': 1327.9, 'y': 659.768, 'c': 0.485055}","{'x': 1286.69, 'y': 656.833, 'c': 0.469453}","{'x': 1260.27, 'y': 865.821, 'c': 0.38998}","{'x': 1280.88, 'y': 1074.85, 'c': 0.286652}","{'x': 1366.2, 'y': 662.764, 'c': 0.44038}","{'x': 1380.89, 'y': 903.975, 'c': 0.55453}","{'x': 1451.6, 'y': 1074.9, 'c': 0.0534186}","{'x': 1236.59, 'y': 285.909, 'c': 0.0652445}","{'x': 1248.48, 'y': 274.323, 'c': 0.84995}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.27, 'y': 271.396, 'c': 0.829717}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1260.13, 'y': 1074.84, 'c': 0.0708319}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.62, 'y': 1074.87, 'c': 0.126804}",
"{'x': 1236.56, 'y': 297.798, 'c': 0.911428}","{'x': 1345.52, 'y': 353.701, 'c': 0.640866}","{'x': 1316.15, 'y': 377.193, 'c': 0.47965}","{'x': 1283.82, 'y': 512.648, 'c': 0.645809}","{'x': 1230.77, 'y': 447.847, 'c': 0.765797}","{'x': 1369.11, 'y': 336.018, 'c': 0.683626}","{'x': 1201.39, 'y': 356.593, 'c': 0.741911}","{'x': 1068.87, 'y': 341.843, 'c': 0.732654}","{'x': 1327.91, 'y': 662.726, 'c': 0.563685}","{'x': 1283.66, 'y': 659.754, 'c': 0.55193}","{'x': 1263.11, 'y': 874.623, 'c': 0.639487}","{'x': 1283.85, 'y': 1074.87, 'c': 0.387698}","{'x': 1372.09, 'y': 665.691, 'c': 0.517689}","{'x': 1378.05, 'y': 901.099, 'c': 0.753743}","{'x': 1460.37, 'y': 1074.9, 'c': 0.0695098}","{'x': 1236.66, 'y': 283.043, 'c': 0.0565188}","{'x': 1248.4, 'y': 274.313, 'c': 0.852332}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.29, 'y': 274.167, 'c': 0.85377}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.71, 'y': 1074.9, 'c': 0.169793}",
"{'x': 1236.59, 'y': 300.75, 'c': 0.884153}","{'x': 1345.52, 'y': 347.844, 'c': 0.621306}","{'x': 1313.19, 'y': 368.392, 'c': 0.425215}","{'x': 1295.51, 'y': 506.83, 'c': 0.535973}","{'x': 1233.82, 'y': 447.893, 'c': 0.583771}","{'x': 1372.08, 'y': 336.02, 'c': 0.680924}","{'x': 1280.88, 'y': 365.414, 'c': 0.221642}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.85, 'y': 656.841, 'c': 0.564192}","{'x': 1283.77, 'y': 653.895, 'c': 0.556117}","{'x': 1263.12, 'y': 877.565, 'c': 0.679083}","{'x': 1283.89, 'y': 1074.88, 'c': 0.32902}","{'x': 1369.08, 'y': 662.706, 'c': 0.509368}","{'x': 1377.98, 'y': 901.1, 'c': 0.765793}","{'x': 1457.39, 'y': 1074.9, 'c': 0.082269}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.56, 'y': 277.214, 'c': 0.85064}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1301.39, 'y': 271.423, 'c': 0.846382}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.56, 'y': 1074.9, 'c': 0.145015}",
"{'x': 1236.58, 'y': 309.506, 'c': 0.890111}","{'x': 1342.65, 'y': 353.67, 'c': 0.609652}","{'x': 1310.28, 'y': 368.359, 'c': 0.420055}","{'x': 1283.78, 'y': 500.795, 'c': 0.513634}","{'x': 1216.03, 'y': 424.354, 'c': 0.498558}","{'x': 1372.04, 'y': 338.946, 'c': 0.70077}","{'x': 1277.91, 'y': 377.289, 'c': 0.48417}","{'x': 1174.82, 'y': 386.051, 'c': 0.586328}","{'x': 1327.86, 'y': 650.944, 'c': 0.533766}","{'x': 1286.69, 'y': 648.084, 'c': 0.51172}","{'x': 1263.17, 'y': 874.678, 'c': 0.636405}","{'x': 1286.65, 'y': 1074.88, 'c': 0.305407}","{'x': 1363.25, 'y': 653.91, 'c': 0.478792}","{'x': 1377.89, 'y': 898.162, 'c': 0.768161}","{'x': 1454.49, 'y': 1074.9, 'c': 0.0838816}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1239.6, 'y': 283.064, 'c': 0.849375}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 271.407, 'c': 0.82489}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.9, 'c': 0.133156}",
"{'x': 1233.63, 'y': 306.632, 'c': 0.872402}","{'x': 1348.48, 'y': 350.793, 'c': 0.547427}","{'x': 1327.85, 'y': 359.564, 'c': 0.359428}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1369.06, 'y': 341.956, 'c': 0.693029}","{'x': 1216.13, 'y': 415.45, 'c': 0.77879}","{'x': 1136.61, 'y': 362.48, 'c': 0.588375}","{'x': 1324.99, 'y': 648.065, 'c': 0.460979}","{'x': 1289.66, 'y': 650.925, 'c': 0.388944}","{'x': 1263.16, 'y': 868.76, 'c': 0.536397}","{'x': 1286.67, 'y': 1074.88, 'c': 0.277359}","{'x': 1351.5, 'y': 651.003, 'c': 0.422114}","{'x': 1375.06, 'y': 898.206, 'c': 0.69739}","{'x': 1454.44, 'y': 1074.9, 'c': 0.0710983}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.74, 'y': 283.037, 'c': 0.869518}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 274.207, 'c': 0.823819}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.9, 'c': 0.120223}",
"{'x': 1233.6, 'y': 306.567, 'c': 0.879581}","{'x': 1333.82, 'y': 359.609, 'c': 0.652042}","{'x': 1313.18, 'y': 365.439, 'c': 0.45165}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1354.46, 'y': 344.917, 'c': 0.700547}","{'x': 1242.62, 'y': 450.767, 'c': 0.77144}","{'x': 1163.02, 'y': 368.484, 'c': 0.609961}","{'x': 1330.87, 'y': 653.886, 'c': 0.458514}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1324.95, 'y': 659.766, 'c': 0.381733}","{'x': 1260.31, 'y': 859.92, 'c': 0.423671}","{'x': 1283.81, 'y': 1074.88, 'c': 0.195632}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.68, 'y': 283.101, 'c': 0.887545}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.77, 'y': 274.265, 'c': 0.847563}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.79, 'y': 1074.91, 'c': 0.0967365}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1230.8, 'y': 303.672, 'c': 0.858141}","{'x': 1330.98, 'y': 362.6, 'c': 0.708123}","{'x': 1307.39, 'y': 368.39, 'c': 0.539235}","{'x': 1254.27, 'y': 453.746, 'c': 0.184052}","{'x': 1198.4, 'y': 397.859, 'c': 0.0837909}","{'x': 1354.4, 'y': 356.615, 'c': 0.70956}","{'x': 1263.16, 'y': 474.351, 'c': 0.768401}","{'x': 1186.59, 'y': 383.033, 'c': 0.795946}","{'x': 1319.11, 'y': 653.897, 'c': 0.471375}","{'x': 1283.68, 'y': 650.997, 'c': 0.459009}","{'x': 1254.29, 'y': 859.858, 'c': 0.59587}","{'x': 1286.65, 'y': 1074.86, 'c': 0.491317}","{'x': 1354.43, 'y': 656.878, 'c': 0.453683}","{'x': 1363.2, 'y': 889.355, 'c': 0.677697}","{'x': 1448.73, 'y': 1074.89, 'c': 0.0933096}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.69, 'y': 283.092, 'c': 0.891812}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.79, 'y': 274.307, 'c': 0.848041}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.88, 'c': 0.125031}","{'x': 1283.76, 'y': 1074.9, 'c': 0.102177}","{'x': 1295.54, 'y': 1074.89, 'c': 0.256367}",
"{'x': 1230.75, 'y': 300.759, 'c': 0.862668}","{'x': 1330.82, 'y': 368.469, 'c': 0.754422}","{'x': 1298.43, 'y': 389.04, 'c': 0.610775}","{'x': 1263.16, 'y': 489.121, 'c': 0.454739}","{'x': 1201.35, 'y': 409.629, 'c': 0.536281}","{'x': 1366.14, 'y': 350.794, 'c': 0.688401}","{'x': 1289.69, 'y': 483.145, 'c': 0.785724}","{'x': 1213.19, 'y': 389.048, 'c': 0.840361}","{'x': 1310.35, 'y': 659.816, 'c': 0.533}","{'x': 1274.94, 'y': 653.937, 'c': 0.513942}","{'x': 1242.52, 'y': 859.869, 'c': 0.642644}","{'x': 1283.88, 'y': 1074.82, 'c': 0.555574}","{'x': 1354.34, 'y': 665.659, 'c': 0.50923}","{'x': 1369.1, 'y': 901.101, 'c': 0.706878}","{'x': 1448.6, 'y': 1074.89, 'c': 0.101393}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1236.71, 'y': 283.042, 'c': 0.885741}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.82, 'y': 277.2, 'c': 0.835501}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.76, 'y': 1074.89, 'c': 0.135673}","{'x': 1280.82, 'y': 1074.9, 'c': 0.123193}","{'x': 1295.49, 'y': 1074.87, 'c': 0.336717}",
"{'x': 1230.81, 'y': 297.843, 'c': 0.883799}","{'x': 1330.89, 'y': 371.415, 'c': 0.768005}","{'x': 1295.53, 'y': 391.904, 'c': 0.668133}","{'x': 1280.72, 'y': 503.671, 'c': 0.55522}","{'x': 1216.07, 'y': 430.251, 'c': 0.521207}","{'x': 1372.01, 'y': 356.625, 'c': 0.73332}","{'x': 1301.4, 'y': 483.253, 'c': 0.806236}","{'x': 1230.74, 'y': 391.959, 'c': 0.842539}","{'x': 1307.4, 'y': 656.815, 'c': 0.575615}","{'x': 1263.23, 'y': 650.939, 'c': 0.566955}","{'x': 1236.6, 'y': 856.929, 'c': 0.729936}","{'x': 1283.63, 'y': 1057.16, 'c': 0.600963}","{'x': 1354.32, 'y': 662.754, 'c': 0.53403}","{'x': 1366.18, 'y': 898.201, 'c': 0.698713}","{'x': 1448.53, 'y': 1074.89, 'c': 0.113072}","{'x': 1233.71, 'y': 288.804, 'c': 0.0762121}","{'x': 1239.6, 'y': 283.024, 'c': 0.857606}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.62, 'y': 280.169, 'c': 0.796932}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.9, 'c': 0.126137}","{'x': 1271.99, 'y': 1074.89, 'c': 0.126837}","{'x': 1289.66, 'y': 1074.84, 'c': 0.393769}",
"{'x': 1239.61, 'y': 288.993, 'c': 0.881561}","{'x': 1330.82, 'y': 365.547, 'c': 0.890798}","{'x': 1269.02, 'y': 374.262, 'c': 0.736566}","{'x': 1242.56, 'y': 512.681, 'c': 0.718286}","{'x': 1204.34, 'y': 444.924, 'c': 0.737432}","{'x': 1398.58, 'y': 362.512, 'c': 0.807728}","{'x': 1330.95, 'y': 486.162, 'c': 0.851562}","{'x': 1260.23, 'y': 377.184, 'c': 0.847339}","{'x': 1307.36, 'y': 668.629, 'c': 0.582502}","{'x': 1257.21, 'y': 662.733, 'c': 0.552127}","{'x': 1236.6, 'y': 880.486, 'c': 0.773477}","{'x': 1283.83, 'y': 1074.86, 'c': 0.534791}","{'x': 1366.16, 'y': 671.592, 'c': 0.540409}","{'x': 1398.58, 'y': 906.977, 'c': 0.743958}","{'x': 1466.19, 'y': 1074.9, 'c': 0.0585461}","{'x': 1239.64, 'y': 268.424, 'c': 0.504866}","{'x': 1260.24, 'y': 268.341, 'c': 0.938274}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.81, 'y': 271.414, 'c': 0.887254}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.9, 'c': 0.120441}","{'x': 1286.77, 'y': 1074.92, 'c': 0.102246}","{'x': 1292.56, 'y': 1074.89, 'c': 0.267126}",
"{'x': 1242.5, 'y': 286.03, 'c': 0.849606}","{'x': 1330.88, 'y': 365.499, 'c': 0.884859}","{'x': 1269.07, 'y': 371.34, 'c': 0.740043}","{'x': 1239.69, 'y': 509.698, 'c': 0.718159}","{'x': 1201.32, 'y': 444.948, 'c': 0.716536}","{'x': 1398.63, 'y': 362.526, 'c': 0.813841}","{'x': 1336.69, 'y': 486.189, 'c': 0.816029}","{'x': 1263.2, 'y': 380.13, 'c': 0.824597}","{'x': 1307.39, 'y': 668.58, 'c': 0.568545}","{'x': 1257.21, 'y': 659.806, 'c': 0.538295}","{'x': 1236.63, 'y': 877.602, 'c': 0.759901}","{'x': 1283.77, 'y': 1074.85, 'c': 0.567059}","{'x': 1366.15, 'y': 671.531, 'c': 0.538416}","{'x': 1398.55, 'y': 904.11, 'c': 0.720124}","{'x': 1466.17, 'y': 1074.9, 'c': 0.06915}","{'x': 1245.45, 'y': 268.314, 'c': 0.372915}","{'x': 1260.34, 'y': 268.246, 'c': 0.909471}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.91, 'y': 271.355, 'c': 0.914223}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.9, 'c': 0.130175}","{'x': 1283.82, 'y': 1074.92, 'c': 0.112828}","{'x': 1289.67, 'y': 1074.89, 'c': 0.295342}",
"{'x': 1248.38, 'y': 285.922, 'c': 0.825505}","{'x': 1330.9, 'y': 365.522, 'c': 0.88691}","{'x': 1266.05, 'y': 371.369, 'c': 0.749715}","{'x': 1233.66, 'y': 506.776, 'c': 0.728462}","{'x': 1189.68, 'y': 441.979, 'c': 0.728264}","{'x': 1401.49, 'y': 362.551, 'c': 0.81621}","{'x': 1345.55, 'y': 486.187, 'c': 0.808885}","{'x': 1263.26, 'y': 371.318, 'c': 0.818043}","{'x': 1307.21, 'y': 668.652, 'c': 0.589898}","{'x': 1254.28, 'y': 662.763, 'c': 0.543434}","{'x': 1236.66, 'y': 880.568, 'c': 0.754829}","{'x': 1283.8, 'y': 1074.86, 'c': 0.464823}","{'x': 1360.25, 'y': 671.607, 'c': 0.541203}","{'x': 1398.54, 'y': 906.956, 'c': 0.741662}","{'x': 1466.25, 'y': 1074.9, 'c': 0.0702376}","{'x': 1248.47, 'y': 268.23, 'c': 0.38623}","{'x': 1263.2, 'y': 268.159, 'c': 0.890684}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.89, 'y': 271.262, 'c': 0.924798}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.67, 'y': 1074.9, 'c': 0.115065}","{'x': 1286.75, 'y': 1074.92, 'c': 0.0937638}","{'x': 1292.62, 'y': 1074.89, 'c': 0.220157}",
"{'x': 1251.33, 'y': 283.03, 'c': 0.834807}","{'x': 1330.86, 'y': 365.474, 'c': 0.885771}","{'x': 1260.28, 'y': 368.474, 'c': 0.74964}","{'x': 1189.72, 'y': 483.259, 'c': 0.71207}","{'x': 1168.97, 'y': 436.071, 'c': 0.761686}","{'x': 1401.63, 'y': 362.56, 'c': 0.805059}","{'x': 1348.53, 'y': 489.079, 'c': 0.820538}","{'x': 1274.88, 'y': 371.389, 'c': 0.798104}","{'x': 1304.31, 'y': 668.669, 'c': 0.590771}","{'x': 1248.39, 'y': 665.665, 'c': 0.541887}","{'x': 1236.59, 'y': 880.473, 'c': 0.781615}","{'x': 1283.77, 'y': 1074.85, 'c': 0.578788}","{'x': 1357.29, 'y': 671.587, 'c': 0.56055}","{'x': 1398.51, 'y': 904.025, 'c': 0.743532}","{'x': 1466.18, 'y': 1074.9, 'c': 0.0759696}","{'x': 1251.42, 'y': 268.21, 'c': 0.368095}","{'x': 1266.12, 'y': 268.186, 'c': 0.879857}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1331, 'y': 271.239, 'c': 0.894711}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.73, 'y': 1074.9, 'c': 0.134446}","{'x': 1286.72, 'y': 1074.91, 'c': 0.114548}","{'x': 1289.69, 'y': 1074.89, 'c': 0.303983}",
"{'x': 1254.23, 'y': 283.008, 'c': 0.836648}","{'x': 1330.87, 'y': 371.39, 'c': 0.859769}","{'x': 1257.24, 'y': 383.074, 'c': 0.768221}","{'x': 1157.19, 'y': 453.688, 'c': 0.838556}","{'x': 1115.87, 'y': 394.842, 'c': 0.81132}","{'x': 1407.42, 'y': 365.43, 'c': 0.78671}","{'x': 1351.46, 'y': 489.093, 'c': 0.855826}","{'x': 1280.82, 'y': 371.373, 'c': 0.824888}","{'x': 1304.27, 'y': 671.544, 'c': 0.591809}","{'x': 1242.61, 'y': 668.562, 'c': 0.552844}","{'x': 1236.67, 'y': 880.475, 'c': 0.761941}","{'x': 1283.81, 'y': 1074.85, 'c': 0.568372}","{'x': 1357.32, 'y': 674.498, 'c': 0.556935}","{'x': 1398.4, 'y': 904.046, 'c': 0.750323}","{'x': 1466.13, 'y': 1074.9, 'c': 0.0848869}","{'x': 1254.32, 'y': 268.236, 'c': 0.384953}","{'x': 1269.02, 'y': 268.263, 'c': 0.88128}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.98, 'y': 271.334, 'c': 0.886226}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.76, 'y': 1074.9, 'c': 0.139806}","{'x': 1286.74, 'y': 1074.91, 'c': 0.115857}","{'x': 1289.7, 'y': 1074.89, 'c': 0.29384}",
"{'x': 1257.11, 'y': 285.926, 'c': 0.85727}","{'x': 1327.96, 'y': 368.524, 'c': 0.882828}","{'x': 1239.67, 'y': 383.012, 'c': 0.732731}","{'x': 1130.7, 'y': 418.521, 'c': 0.78014}","{'x': 1051.21, 'y': 362.447, 'c': 0.664882}","{'x': 1407.44, 'y': 365.375, 'c': 0.779882}","{'x': 1351.53, 'y': 489.128, 'c': 0.85795}","{'x': 1283.79, 'y': 371.31, 'c': 0.835748}","{'x': 1304.44, 'y': 668.609, 'c': 0.608008}","{'x': 1251.38, 'y': 662.723, 'c': 0.561825}","{'x': 1236.66, 'y': 880.413, 'c': 0.754506}","{'x': 1283.74, 'y': 1074.85, 'c': 0.529349}","{'x': 1360.29, 'y': 671.553, 'c': 0.557588}","{'x': 1392.69, 'y': 901.149, 'c': 0.721006}","{'x': 1466.13, 'y': 1074.9, 'c': 0.113979}","{'x': 1257.16, 'y': 268.335, 'c': 0.456228}","{'x': 1272.04, 'y': 268.324, 'c': 0.888379}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.77, 'y': 271.416, 'c': 0.883173}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.9, 'c': 0.130728}","{'x': 1283.82, 'y': 1074.91, 'c': 0.107774}","{'x': 1289.69, 'y': 1074.89, 'c': 0.272295}",
"{'x': 1257.25, 'y': 288.879, 'c': 0.901942}","{'x': 1328.01, 'y': 368.421, 'c': 0.897753}","{'x': 1236.77, 'y': 368.446, 'c': 0.740622}","{'x': 1118.88, 'y': 385.985, 'c': 0.795055}","{'x': 1004.19, 'y': 344.83, 'c': 0.803422}","{'x': 1416.16, 'y': 365.483, 'c': 0.776654}","{'x': 1351.53, 'y': 489.143, 'c': 0.852593}","{'x': 1286.72, 'y': 374.338, 'c': 0.810424}","{'x': 1307.21, 'y': 671.549, 'c': 0.594309}","{'x': 1254.24, 'y': 665.681, 'c': 0.549012}","{'x': 1236.62, 'y': 880.539, 'c': 0.785721}","{'x': 1283.83, 'y': 1074.87, 'c': 0.471803}","{'x': 1363.2, 'y': 674.551, 'c': 0.535568}","{'x': 1392.62, 'y': 903.98, 'c': 0.698277}","{'x': 1460.38, 'y': 1074.9, 'c': 0.0808688}","{'x': 1257.29, 'y': 268.42, 'c': 0.609012}","{'x': 1277.9, 'y': 271.157, 'c': 0.93505}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.75, 'y': 274.323, 'c': 0.832984}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.6, 'y': 1074.89, 'c': 0.117747}","{'x': 1286.75, 'y': 1074.92, 'c': 0.0945974}","{'x': 1292.65, 'y': 1074.89, 'c': 0.228745}",
"{'x': 1257.26, 'y': 285.979, 'c': 0.89744}","{'x': 1330.89, 'y': 365.619, 'c': 0.9039}","{'x': 1248.43, 'y': 365.481, 'c': 0.775142}","{'x': 1119.05, 'y': 368.433, 'c': 0.828374}","{'x': 998.331, 'y': 341.796, 'c': 0.874216}","{'x': 1419.12, 'y': 365.556, 'c': 0.792422}","{'x': 1351.55, 'y': 494.99, 'c': 0.855857}","{'x': 1286.73, 'y': 368.419, 'c': 0.815811}","{'x': 1307.29, 'y': 668.681, 'c': 0.603682}","{'x': 1254.35, 'y': 662.737, 'c': 0.561415}","{'x': 1236.6, 'y': 880.553, 'c': 0.788792}","{'x': 1283.83, 'y': 1074.86, 'c': 0.503928}","{'x': 1363.25, 'y': 674.527, 'c': 0.543467}","{'x': 1389.69, 'y': 901.061, 'c': 0.705473}","{'x': 1457.43, 'y': 1074.9, 'c': 0.102606}","{'x': 1257.31, 'y': 268.316, 'c': 0.669117}","{'x': 1280.67, 'y': 268.446, 'c': 0.948021}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.8, 'y': 274.293, 'c': 0.839062}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.89, 'c': 0.123727}","{'x': 1286.73, 'y': 1074.91, 'c': 0.101685}","{'x': 1292.61, 'y': 1074.89, 'c': 0.248566}",
"{'x': 1257.39, 'y': 288.844, 'c': 0.913967}","{'x': 1333.81, 'y': 368.369, 'c': 0.878582}","{'x': 1251.42, 'y': 365.523, 'c': 0.768546}","{'x': 1124.77, 'y': 388.919, 'c': 0.840034}","{'x': 1021.9, 'y': 342.013, 'c': 0.829406}","{'x': 1422.08, 'y': 365.601, 'c': 0.805538}","{'x': 1354.35, 'y': 497.94, 'c': 0.866211}","{'x': 1292.61, 'y': 368.378, 'c': 0.799827}","{'x': 1307.43, 'y': 671.567, 'c': 0.598261}","{'x': 1257.21, 'y': 665.678, 'c': 0.576939}","{'x': 1236.61, 'y': 880.59, 'c': 0.780266}","{'x': 1283.78, 'y': 1074.86, 'c': 0.538724}","{'x': 1371.95, 'y': 677.415, 'c': 0.558394}","{'x': 1392.66, 'y': 904.006, 'c': 0.717665}","{'x': 1457.45, 'y': 1074.9, 'c': 0.0685233}","{'x': 1260.15, 'y': 268.376, 'c': 0.512156}","{'x': 1280.73, 'y': 268.402, 'c': 0.946438}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.62, 'y': 274.259, 'c': 0.835804}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.72, 'y': 1074.89, 'c': 0.131404}","{'x': 1286.69, 'y': 1074.91, 'c': 0.109204}","{'x': 1289.7, 'y': 1074.89, 'c': 0.276455}",
